Date,Query,Impressions,Clicks,Conversions,Spend,Revenue
2024-12-16,premium credit card,1940,57,149,1372.43,13388.28
2025-10-16,airport lounge access card,597,240,153,2895.91,5171.55
2025-02-03,small business credit card,636,588,73,587.94,9037.3
2024-09-09,best rewards card,3405,1510,72,3390.29,15361.81
2025-04-03,credit card for startups,7224,959,133,2440.56,17761.84
2025-11-29,airport lounge access card,9456,1122,66,2536.54,10123.19
2025-05-13,airport lounge access card,2071,1764,85,969.82,19738.46
2025-05-22,best rewards card,7687,941,49,254.35,3659.31
2024-10-30,credit card for startups,3627,61,8,3075.79,4642.71
2025-05-15,small business credit card,399,1567,155,3311.21,9322.88
2025-08-20,travel rewards card,2486,431,2,2516.55,10273.06
2024-06-14,business credit card,4063,620,28,3840.37,8604.65
2025-02-18,travel rewards card,4787,455,139,2840.4,8721.86
2025-04-06,best travel card,4271,970,46,4248.57,9847.56
2024-04-23,best rewards card,3959,140,126,1476.19,6539.29
2025-03-08,travel rewards card,9205,609,21,1253.39,2792.67
2024-12-21,travel rewards card,3795,1681,170,1342.67,19130.95
2025-11-25,travel rewards card,9212,383,32,201.07,15940.74
2024-07-25,premium credit card,9815,560,160,4508.09,16335.08
2024-08-22,best cashback credit card,7342,539,199,4995.97,7426.19
2025-03-17,travel rewards card,6231,1138,150,4091.79,8196.91
2024-12-20,business credit card,3717,396,77,2092.35,18729.7
2025-05-29,best rewards card,2800,1691,21,1801.97,19463.69
2024-07-26,best travel card,1105,345,150,3884.68,18863.89
2025-12-09,best cashback credit card,1801,745,34,2574.23,12923.48
2024-05-04,student credit card,3402,1150,138,4700.32,5005.78
2024-05-17,business credit card,9095,1034,65,1433.92,12178.47
2024-12-04,business credit card,3466,1662,65,1652.9,11863.91
2025-06-20,premium credit card,3262,905,88,4994.18,18183.06
2024-03-08,premium credit card,8406,547,67,4891.97,6371.04
2025-07-26,best rewards card,2237,1469,43,4431.7,4173.46
2025-06-24,business credit card,4952,505,115,2052.91,5462.98
2025-01-17,credit card for startups,130,1045,169,4196.18,5014.27
2024-01-19,credit card for startups,6048,1327,141,1452.8,13038.01
2025-11-13,best rewards card,1905,517,118,1311.04,16286.17
2025-03-25,travel rewards card,6513,1886,4,2754.87,7488.64
2024-03-14,airport lounge access card,3669,690,23,4308.3,3692.98
2025-07-26,student credit card,9728,574,70,532.49,6993.21
2025-10-26,best travel card,5410,790,162,2848.26,11021.86
2024-10-02,premium credit card,556,769,41,3068.2,13356.82
2024-02-17,best travel card,548,137,146,2920.0,11086.01
2024-07-29,airport lounge access card,167,1109,120,1131.56,5283.26
2025-10-12,small business credit card,4189,1302,90,367.44,18376.77
2025-09-13,best rewards card,1962,155,161,4480.21,8868.69
2025-11-25,travel rewards card,1902,1948,153,2893.84,9287.61
2025-06-23,best cashback credit card,7654,1436,52,3851.13,19354.23
2025-12-09,travel rewards card,8419,508,145,1853.96,17393.68
2024-07-09,business credit card,5995,975,51,260.39,16164.13
2024-11-10,travel rewards card,9559,569,131,1334.85,3817.28
2025-07-16,business credit card,9334,1232,55,413.16,16794.13
2025-10-22,best travel card,5615,1616,184,437.29,9215.11
2025-07-15,small business credit card,3838,933,119,1111.57,4346.0
2024-04-22,premium credit card,467,1536,113,3186.21,19819.46
2024-06-18,small business credit card,6301,1637,35,4097.97,3606.67
2025-04-12,business credit card,2740,412,68,4115.72,18454.36
2025-11-08,best cashback credit card,5007,985,187,4691.89,210.46
2024-01-14,airport lounge access card,158,1242,92,3299.09,8870.78
2025-12-15,best travel card,4356,351,59,148.31,791.94
2024-10-14,best travel card,8394,1884,13,1918.14,18266.55
2024-07-07,travel rewards card,5041,1081,62,601.73,2692.6
2024-06-03,premium credit card,4607,550,94,3898.45,13527.35
2025-07-20,travel rewards card,885,1209,175,642.46,12698.16
2025-11-24,travel rewards card,2546,520,3,574.32,15625.55
2025-12-22,business credit card,9248,28,21,189.63,14988.18
2025-04-15,airport lounge access card,8728,504,104,4779.74,842.49
2024-03-15,premium credit card,2465,364,65,3939.26,7890.33
2024-10-03,travel rewards card,4801,568,146,1699.89,6585.96
2025-10-06,best travel card,7517,354,13,1913.37,19463.13
2024-12-08,travel rewards card,5666,1093,199,344.17,15542.89
2025-02-28,student credit card,8788,697,77,831.69,14217.6
2025-07-24,best rewards card,9658,1800,109,1591.68,8954.78
2025-05-25,best travel card,9314,1949,96,1969.95,17841.17
2024-06-30,student credit card,6483,238,93,3118.88,533.03
2025-04-02,best rewards card,1589,156,45,1784.15,4723.09
2024-03-04,best cashback credit card,2434,1331,62,4775.27,13961.25
2024-09-16,student credit card,7790,1366,30,1746.83,10266.08
2024-07-11,business credit card,3489,1784,14,4710.9,10769.38
2025-10-16,best cashback credit card,302,341,181,3662.81,8443.63
2025-09-07,credit card for startups,330,442,10,4504.49,3495.87
2025-02-09,premium credit card,7147,408,159,3530.63,3491.19
2025-12-26,best travel card,3062,1733,6,2864.49,6030.73
2025-12-21,credit card for startups,2427,845,119,2569.96,9472.53
2024-04-02,best travel card,2884,1368,19,1492.12,16517.69
2025-03-05,premium credit card,903,1242,12,1525.96,9047.27
2025-10-15,premium credit card,5866,1444,117,1154.87,17976.35
2025-03-09,best travel card,3823,596,192,1958.43,2586.23
2025-02-07,premium credit card,6496,1728,103,678.52,5581.1
2025-03-09,student credit card,275,608,114,1968.65,1596.37
2024-04-21,small business credit card,9736,1304,82,4177.03,10298.51
2025-01-09,airport lounge access card,5791,1213,183,4357.95,1982.64
2024-02-28,best travel card,3632,1448,195,3232.01,15954.55
2024-02-12,credit card for startups,4449,766,9,1321.21,987.32
2024-07-25,credit card for startups,1643,355,134,1239.73,9612.79
2024-10-22,premium credit card,5556,1552,129,1425.75,8528.17
2024-04-27,best travel card,3513,1814,170,2525.19,4204.21
2025-06-15,small business credit card,7185,1471,93,4883.4,11819.7
2024-08-09,small business credit card,4279,1046,183,590.46,7844.75
2024-06-14,airport lounge access card,9432,1437,177,2527.53,4119.74
2025-10-04,student credit card,4907,747,99,3427.11,16565.94
2024-06-04,airport lounge access card,7486,1811,99,1266.02,13281.77
2024-07-02,business credit card,2040,1787,30,4847.11,440.63
2024-03-30,credit card for startups,756,389,35,1777.66,10136.92
2024-04-03,small business credit card,2603,1725,63,4665.16,5571.87
2024-01-13,premium credit card,758,430,150,3006.91,18319.22
2025-03-13,small business credit card,7138,1213,171,70.19,14566.5
2025-06-21,small business credit card,8202,1671,28,1590.01,12309.97
2025-08-09,best rewards card,6125,1020,146,156.67,1963.27
2024-05-29,credit card for startups,9346,1316,32,1938.3,18626.79
2025-10-21,business credit card,6598,427,69,4666.04,3055.18
2024-01-08,airport lounge access card,6448,365,182,3906.13,9124.78
2024-01-29,business credit card,3141,1735,162,3119.65,13684.62
2024-10-22,best rewards card,2438,25,159,2715.83,9996.43
2025-12-21,student credit card,210,324,110,1894.28,17672.91
2025-10-01,business credit card,5287,542,97,1097.12,16739.76
2024-12-05,small business credit card,1818,1049,132,359.5,2880.28
2025-09-19,best cashback credit card,6616,1498,142,991.23,12429.2
2025-03-14,best travel card,225,1496,15,1790.02,1233.62
2024-05-23,business credit card,8553,1814,188,2623.96,14467.43
2025-06-02,best travel card,3034,554,20,1061.8,14773.21
2024-02-14,best rewards card,6017,703,20,4872.93,7020.92
2024-08-26,business credit card,1704,78,177,430.41,15774.56
2024-06-03,business credit card,7690,420,99,519.22,13123.51
2024-06-29,travel rewards card,2182,1085,68,3428.88,10180.2
2024-08-02,small business credit card,8946,1098,18,3787.55,9214.4
2024-03-28,premium credit card,5193,821,152,4863.63,2360.98
2024-09-12,best travel card,7243,1959,155,2675.7,10715.86
2025-05-25,student credit card,384,928,33,871.37,3290.78
2024-03-13,travel rewards card,5666,856,125,4692.75,13189.4
2024-06-27,small business credit card,8318,749,64,4902.16,11975.34
2024-07-30,best rewards card,2374,1500,153,4621.39,5952.51
2024-08-21,best travel card,4072,1767,69,4364.7,5090.58
2025-04-09,airport lounge access card,9883,1305,146,433.99,9626.04
2024-08-10,best rewards card,9420,448,45,4281.62,10347.26
2025-09-22,premium credit card,4213,539,110,4768.47,15998.92
2024-09-20,best travel card,6829,739,20,2783.96,6218.37
2024-07-25,best rewards card,8448,282,35,3874.31,8187.77
2025-08-29,travel rewards card,1389,468,134,3321.43,6997.25
2024-12-31,best rewards card,2611,829,91,1475.89,8003.51
2024-10-02,premium credit card,5820,1206,9,2958.22,11428.52
2025-01-14,premium credit card,1255,577,180,4452.4,11237.93
2024-11-04,best cashback credit card,2888,870,156,2507.11,7354.58
2025-09-22,business credit card,5253,1983,19,2971.22,12128.22
2024-09-24,airport lounge access card,6326,1554,103,2680.75,12397.68
2024-03-04,airport lounge access card,3076,506,85,1447.9,10632.58
2024-12-15,travel rewards card,5351,1946,63,3236.13,9156.76
2025-05-08,premium credit card,3599,804,95,2571.88,1743.14
2025-06-06,best cashback credit card,3013,814,135,1201.1,10917.11
2024-04-07,small business credit card,303,1567,37,4482.12,14311.46
2024-03-11,best cashback credit card,1922,1105,89,4752.73,4463.48
2024-12-29,student credit card,9651,1996,92,324.09,15601.14
2025-07-23,best rewards card,8733,943,36,3130.63,11811.32
2024-10-02,business credit card,7071,1900,17,2104.48,4902.91
2024-02-19,best cashback credit card,7525,1001,90,2653.47,3426.44
2024-12-23,best rewards card,9607,849,92,1900.46,5058.95
2025-12-28,business credit card,9440,1205,165,2398.07,15229.9
2025-07-17,best travel card,5882,644,188,1651.0,5160.14
2025-04-29,student credit card,8026,612,49,632.14,13727.83
2024-03-24,student credit card,9490,745,81,1545.06,11007.17
2025-09-29,premium credit card,6103,1325,184,3368.14,11027.54
2025-08-06,student credit card,4275,1899,34,299.39,17081.47
2024-10-22,best travel card,7886,1285,158,1944.53,17519.6
2024-08-23,premium credit card,2959,1442,155,259.38,10830.8
2024-02-25,credit card for startups,3062,1000,179,1813.52,1492.75
2024-12-25,small business credit card,1467,1843,137,483.68,3391.46
2024-04-19,travel rewards card,5310,376,20,1731.22,18983.62
2024-07-10,best rewards card,3009,265,175,4198.53,2866.82
2024-04-02,small business credit card,3505,1558,147,3086.37,16739.97
2025-07-21,small business credit card,4594,449,68,3427.36,10900.05
2024-02-29,airport lounge access card,920,1368,77,2543.81,2457.44
2025-10-11,best cashback credit card,7802,1663,102,4615.79,18406.17
2024-02-08,student credit card,7355,444,140,2728.74,18576.48
2025-06-23,credit card for startups,2762,699,125,566.26,12384.16
2024-02-18,best cashback credit card,7204,1494,73,4668.86,7899.43
2025-02-23,travel rewards card,5472,317,79,708.66,12228.48
2025-09-28,best cashback credit card,4553,1706,113,4995.89,12629.65
2024-01-13,airport lounge access card,3229,1128,133,2205.15,12518.34
2024-02-05,travel rewards card,4716,418,197,413.75,14721.48
2024-04-10,best travel card,8186,1913,25,4327.31,1529.46
2024-03-26,best travel card,1766,835,101,509.77,2230.09
2025-05-30,premium credit card,7489,1201,31,913.44,5799.02
2024-08-10,best cashback credit card,3500,96,174,2115.87,7123.91
2024-12-03,best rewards card,2300,1967,34,3397.12,12833.0
2024-06-14,credit card for startups,9184,12,169,649.64,3603.13
2025-01-17,airport lounge access card,1083,381,68,3131.99,10912.38
2025-01-10,travel rewards card,6723,1561,122,3912.91,3869.72
2025-04-15,credit card for startups,8874,651,166,661.31,7238.63
2025-10-03,best cashback credit card,6151,1056,46,3255.47,18722.88
2024-01-31,best rewards card,4215,107,69,4796.44,17934.85
2025-01-09,best cashback credit card,2740,679,27,4838.61,19071.46
2024-01-11,student credit card,6471,1784,171,850.23,11910.11
2024-10-28,student credit card,3517,1555,199,3810.54,10125.74
2024-04-05,airport lounge access card,6687,330,45,4240.83,17008.51
2024-07-08,travel rewards card,9180,543,18,4450.37,1777.36
2025-03-28,travel rewards card,1983,829,32,1652.22,19573.3
2024-07-10,small business credit card,4921,376,2,1387.09,9354.97
2025-04-30,airport lounge access card,3922,1217,169,286.91,13580.57
2024-09-22,airport lounge access card,8438,426,20,2027.39,14623.7
2025-02-27,best rewards card,1816,738,186,663.58,12651.03
2024-05-07,student credit card,5723,1247,38,3941.97,17852.2
2024-08-25,travel rewards card,2577,857,1,757.68,5905.59
2024-12-20,best cashback credit card,9755,679,197,4103.58,10739.7
2024-04-21,airport lounge access card,9602,1243,182,582.69,8720.05
2025-03-21,premium credit card,468,1953,142,2429.05,14141.75
2024-12-08,business credit card,9555,142,153,1953.94,8023.28
2024-05-24,travel rewards card,2949,62,137,3027.64,17878.63
2024-03-05,best travel card,2847,750,189,2617.92,9910.52
2024-09-03,travel rewards card,7662,704,180,3013.2,10812.96
2025-05-04,premium credit card,7239,32,136,54.77,9969.19
2025-03-14,travel rewards card,6804,1139,16,681.14,12528.2
2024-04-15,premium credit card,1987,1636,114,2609.74,10305.95
2024-06-29,business credit card,159,1664,8,1186.85,18760.88
2024-07-02,small business credit card,644,469,23,427.77,2796.22
2024-08-13,best rewards card,3164,659,73,1127.62,465.86
2024-03-29,business credit card,6546,491,34,3910.3,10531.37
2025-11-18,credit card for startups,5903,129,18,2731.39,15339.69
2025-06-13,small business credit card,1330,682,109,990.88,13034.28
2025-01-05,best rewards card,7642,217,44,129.09,19262.14
2025-02-02,student credit card,658,1894,143,1820.1,3809.08
2024-04-15,premium credit card,9804,327,15,1819.47,13940.85
2024-09-27,airport lounge access card,6163,347,93,3688.87,16354.18
2025-05-17,credit card for startups,8961,164,127,4601.21,18258.87
2025-11-09,business credit card,8549,1808,121,1891.47,10665.32
2025-06-08,travel rewards card,1170,877,23,3456.26,7389.51
2024-02-01,business credit card,1150,1188,193,3192.78,19116.15
2025-01-27,best rewards card,4138,1875,71,2139.3,15871.13
2024-02-09,credit card for startups,5246,403,109,376.16,9522.71
2025-10-21,best cashback credit card,4122,514,32,2393.65,13093.09
2024-08-05,best rewards card,8436,980,114,1802.99,5715.82
2024-03-22,small business credit card,2734,322,160,2773.46,12373.87
2025-12-20,business credit card,7388,1831,33,670.72,10892.59
2024-07-19,business credit card,9092,1292,171,3634.99,976.66
2025-03-22,credit card for startups,1585,1190,13,3949.36,17341.81
2025-03-03,premium credit card,2923,23,116,1972.89,9905.81
2024-02-07,credit card for startups,772,86,137,917.62,9698.78
2024-07-29,airport lounge access card,4522,1372,190,3136.71,5811.91
2025-03-19,business credit card,1514,418,185,4781.27,4088.47
2024-11-22,premium credit card,6215,403,176,3517.49,5969.16
2024-08-14,premium credit card,3994,1880,171,661.24,13069.61
2024-02-17,credit card for startups,3946,229,67,2016.24,2133.45
2024-01-18,student credit card,9486,753,32,4581.08,6790.71
2025-03-14,best rewards card,2124,442,73,3190.39,19579.06
2025-12-08,small business credit card,1457,815,105,778.4,5576.27
2024-07-05,student credit card,7576,1488,188,3636.73,19339.77
2024-12-10,business credit card,8148,1687,129,1799.92,2275.25
2024-08-11,business credit card,668,1796,185,2473.2,15920.91
2025-05-02,business credit card,6590,1959,113,2104.48,8906.82
2024-08-16,best travel card,7569,1841,106,3642.2,4057.38
2025-01-24,travel rewards card,2045,1173,69,1128.64,15790.97
2025-08-11,best cashback credit card,8638,997,69,1972.43,338.22
2024-07-06,best travel card,507,1531,196,3735.5,7073.38
2024-09-26,best cashback credit card,4328,663,61,3538.67,12176.18
2025-08-29,premium credit card,8905,1674,8,1048.63,4773.21
2024-11-05,business credit card,7231,1869,7,1785.79,6784.16
2024-05-11,airport lounge access card,8397,826,165,121.1,2010.78
2025-07-04,small business credit card,2318,1563,170,2674.35,17093.6
2024-03-12,credit card for startups,7811,764,160,1440.66,8558.89
2025-11-02,small business credit card,4457,685,145,108.74,3076.84
2024-07-05,airport lounge access card,593,841,156,2152.29,4142.06
2025-04-30,credit card for startups,3968,1129,70,4638.01,5648.3
2024-07-09,premium credit card,4485,37,176,4620.84,4743.44
2025-02-25,airport lounge access card,5533,997,54,1891.91,10165.47
2024-04-29,business credit card,6328,1263,170,2273.43,18123.32
2024-08-07,airport lounge access card,1538,425,36,1251.27,3841.52
2024-02-22,business credit card,1452,1489,66,388.12,9178.24
2025-03-26,airport lounge access card,8336,34,159,3484.94,13345.8
2025-02-15,airport lounge access card,5010,1720,193,4010.26,3839.12
2025-10-04,student credit card,2480,1437,3,4406.52,3249.04
2024-08-24,small business credit card,4660,682,13,4679.67,3276.18
2025-12-20,best cashback credit card,299,551,159,4584.02,17663.28
2025-02-09,best travel card,4524,174,29,185.55,14283.06
